"date","time","wind_dir_deg","wind_spd_mph","wind_gust_mph","humidity_pct","temp_f","raw_barom_in","tot_rain_in","uv","solar_w.sqm","wind_chill_f","dew_point_f","barom_sl_in","cloud_base_ft","rain_rate_in_hr"
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","6:30am",321,0,4,69,42.6,30.19,3.74,0,5,42.6,33.2,30.2,2361,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","6:30am",321,0,4,69,42.6,30.19,3.74,0,5,42.6,33.2,30.2,2361,0
"3/6/23","6:45am",326,0,2,71,42.4,30.19,3.74,0,18,42.4,33.7,30.2,2181,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","6:30am",321,0,4,69,42.6,30.19,3.74,0,5,42.6,33.2,30.2,2361,0
"3/6/23","6:45am",326,0,2,71,42.4,30.19,3.74,0,18,42.4,33.7,30.2,2181,0
"3/6/23","7:00am",326,0,2,70,42.4,30.19,3.74,0,42,42.4,33.3,30.2,2269,0
"3/6/23","7:15am",326,0,4,68,43.3,30.19,3.74,0,105,43.3,33.5,30.2,2459,0
"3/6/23","7:30am",326,0,4,68,43.7,30.2,3.74,0,132,43.7,33.8,30.21,2464,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","6:30am",321,0,4,69,42.6,30.19,3.74,0,5,42.6,33.2,30.2,2361,0
"3/6/23","6:45am",326,0,2,71,42.4,30.19,3.74,0,18,42.4,33.7,30.2,2181,0
"3/6/23","7:00am",326,0,2,70,42.4,30.19,3.74,0,42,42.4,33.3,30.2,2269,0
"3/6/23","7:15am",326,0,4,68,43.3,30.19,3.74,0,105,43.3,33.5,30.2,2459,0
"3/6/23","7:30am",326,0,4,68,43.7,30.2,3.74,0,132,43.7,33.8,30.21,2464,0
"3/6/23","7:45am",326,0,2,65,44.3,30.2,3.74,0,200,44.3,33.3,30.21,2752,0
"3/6/23","8:00am",326,1,2,66,45.1,30.2,3.74,0,197,45.1,34.4,30.21,2666,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","6:30am",321,0,4,69,42.6,30.19,3.74,0,5,42.6,33.2,30.2,2361,0
"3/6/23","6:45am",326,0,2,71,42.4,30.19,3.74,0,18,42.4,33.7,30.2,2181,0
"3/6/23","7:00am",326,0,2,70,42.4,30.19,3.74,0,42,42.4,33.3,30.2,2269,0
"3/6/23","7:15am",326,0,4,68,43.3,30.19,3.74,0,105,43.3,33.5,30.2,2459,0
"3/6/23","7:30am",326,0,4,68,43.7,30.2,3.74,0,132,43.7,33.8,30.21,2464,0
"3/6/23","7:45am",326,0,2,65,44.3,30.2,3.74,0,200,44.3,33.3,30.21,2752,0
"3/6/23","8:00am",326,1,2,66,45.1,30.2,3.74,0,197,45.1,34.4,30.21,2666,0
"3/6/23","8:15am",326,3,4,64,46.6,30.21,3.74,0.5,283,45.8,35.1,30.22,2878,0
"3/6/23","8:30am",294,3,9,61,46.9,30.21,3.74,0.6,323,46.2,34.2,30.22,3183,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
"3/6/23","3:45am",321,2,5,67,45.2,30.19,3.74,0,0,45.2,34.9,30.2,2573,0
"3/6/23","4:00am",321,0,5,69,44.9,30.19,3.74,0,0,44.9,35.4,30.2,2385,0
"3/6/23","4:15am",321,0,2,70,44.5,30.19,3.74,0,0,44.5,35.3,30.2,2290,0
"3/6/23","4:30am",321,0,3,70,44,30.19,3.74,0,0,44,34.9,30.2,2285,0
"3/6/23","4:45am",321,2,3,70,43.6,30.19,3.74,0,0,43.6,34.5,30.2,2281,0
"3/6/23","5:00am",321,1,3,71,43.3,30.19,3.74,0,0,43.3,34.5,30.2,2189,0
"3/6/23","5:15am",321,2,4,71,43,30.19,3.74,0,0,43,34.3,30.2,2186,0
"3/6/23","5:30am",321,2,4,69,42.8,30.19,3.74,0,0,42.8,33.3,30.2,2363,0
"3/6/23","5:45am",321,2,6,67,43.1,30.19,3.74,0,0,43.1,32.9,30.2,2549,0
"3/6/23","6:00am",321,1,6,66,43.1,30.19,3.74,0,0,43.1,32.5,30.2,2643,0
"3/6/23","6:15am",321,0,4,67,42.9,30.19,3.74,0,0,42.9,32.7,30.2,2547,0
"3/6/23","6:30am",321,0,4,69,42.6,30.19,3.74,0,5,42.6,33.2,30.2,2361,0
"3/6/23","6:45am",326,0,2,71,42.4,30.19,3.74,0,18,42.4,33.7,30.2,2181,0
"3/6/23","7:00am",326,0,2,70,42.4,30.19,3.74,0,42,42.4,33.3,30.2,2269,0
"3/6/23","7:15am",326,0,4,68,43.3,30.19,3.74,0,105,43.3,33.5,30.2,2459,0
"3/6/23","7:30am",326,0,4,68,43.7,30.2,3.74,0,132,43.7,33.8,30.21,2464,0
"3/6/23","7:45am",326,0,2,65,44.3,30.2,3.74,0,200,44.3,33.3,30.21,2752,0
"3/6/23","8:00am",326,1,2,66,45.1,30.2,3.74,0,197,45.1,34.4,30.21,2666,0
"3/6/23","8:15am",326,3,4,64,46.6,30.21,3.74,0.5,283,45.8,35.1,30.22,2878,0
"3/6/23","8:30am",294,3,9,61,46.9,30.21,3.74,0.6,323,46.2,34.2,30.22,3183,0
"3/6/23","8:45am",297,3,11,63,47,30.21,3.74,0.7,322,46.3,35.1,30.22,2982,0
"3/6/23","12:00am",333,1,4,78,45.8,30.19,3.74,0,0,45.8,39.3,30.2,1615,0
"3/6/23","12:15am",333,2,4,74,46.8,30.19,3.74,0,0,46.8,39,30.2,1959,0
"3/6/23","12:30am",333,3,6,69,47.3,30.19,3.74,0,0,46.6,37.7,30.2,2410,0
"3/6/23","12:45am",318,5,12,64,47.9,30.19,3.74,0,0,45.8,36.3,30.2,2894,0
"3/6/23","1:00am",321,5,12,64,48.6,30.19,3.74,0,0,46.6,37,30.2,2903,0
"3/6/23","1:15am",321,3,9,63,48.1,30.19,3.74,0,0,47.5,36.1,30.2,2996,0
"3/6/23","1:30am",321,4,9,63,47.9,30.19,3.74,0,0,46.4,35.9,30.2,2993,0
"3/6/23","1:45am",321,5,9,63,47.4,30.2,3.74,0,0,45.2,35.5,30.21,2987,0
"3/6/23","2:00am",321,2,9,62,47.3,30.19,3.74,0,0,47.3,35,30.2,3086,0
"3/6/23","2:15am",321,1,9,62,47,30.19,3.74,0,0,47,34.7,30.2,3082,0
"3/6/23","2:30am",321,1,9,64,46.7,30.19,3.74,0,0,46.7,35.2,30.2,2879,0
"3/6/23","2:45am",321,0,5,64,46.2,30.19,3.74,0,0,46.2,34.7,30.2,2873,0
"3/6/23","3:00am",321,0,5,65,45.9,30.19,3.74,0,0,45.9,34.8,30.2,2772,0
"3/6/23","3:15am",321,1,4,65,45.6,30.19,3.74,0,0,45.6,34.5,30.2,2768,0
"3/6/23","3:30am",321,4,5,65,45.3,30.19,3.74,0,0,43.4,34.2,30.2,2764,0
